"","survey_datetime","catch_area_code","start_datetime","end_datetime","boat_count","latitude_decimal_degrees_wgs84","longitude_decimal_degrees_wgs84"
"668",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,2,48.597152,-122.988072
"669",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,1,48.5965,-123.006099
"670",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,5,48.600114,-123.034233
"671",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,2,48.58833,-123.039944
"672",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,3,48.583193,-123.021695
"673",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,3,48.574191,-122.991915
"674",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,2,48.552615,-122.971466
"675",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,3,48.544544,-122.955811
"676",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,2,48.53837,-122.939381
"677",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,2,48.511182,-122.870716
"678",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,1,48.500798,-122.834801
"679",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,5,48.495047,-122.808886
"680",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,3,48.493212,-122.794609
"681",2019-07-06 00:00:00,"07",2019-07-06 09:34:00,2019-07-06 10:53:00,14,48.487095,-122.765832
"682",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.482337,-122.734428
"683",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,7,48.52998,-122.936646
"684",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,6,48.560463,-122.982505
"685",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.57593,-123.029152
"686",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.598282,-123.039739
"687",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.575654,-122.888327
"688",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.574176,-122.8767
"689",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.541893,-122.851878
"690",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.525566,-122.822284
"691",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,9,48.518972,-122.783704
"692",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,8,48.53078,-122.731069
"693",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,14,48.599264,-122.741435
"694",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.609169,-122.7814
"695",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.628264,-122.770489
"696",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,13,48.645788,-122.7459
"697",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,6,48.582098,-122.673388
"698",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.562759,-122.669872
"699",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,7,48.542336,-122.668527
"700",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.524324,-122.604494
"701",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,26,48.528102,-122.559165
"702",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,8,48.598421,-122.5227
"703",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.629044,-122.588629
"704",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.689009,-122.615638
"705",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.686492,-122.769043
"706",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,8,48.722036,-122.871608
"707",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.744584,-122.875483
"708",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.767488,-122.877076
"709",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.795563,-122.954919
"710",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.77466,-122.979072
"711",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.718234,-122.967509
"712",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.700925,-122.98201
"713",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.686337,-122.992145
"714",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.669974,-123.012428
"715",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,5,48.637441,-123.05096
"716",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.618794,-123.091054
"717",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.625675,-123.093213
"718",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.674076,-123.059819
"719",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.690176,-123.106183
"720",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,3,48.644247,-123.180615
"721",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,9,48.571164,-123.190428
"722",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.538258,-123.182395
"723",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.522304,-123.173741
"724",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.486362,-123.13475
"725",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,6,48.470844,-123.108527
"726",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,72,48.441126,-123.052443
"727",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.418996,-122.973905
"728",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.39889,-122.968117
"729",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,2,48.399892,-123.007333
"730",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,46,48.319684,-123.060567
"731",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,10,48.311561,-122.964934
"732",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,4,48.337069,-122.921867
"733",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,5,48.354291,-122.850592
"734",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.392396,-122.831049
"735",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.408458,-122.776879
"736",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.391289,-122.70975
"737",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,1,48.344815,-122.722761
"738",2019-07-20 00:00:00,"07",2019-07-20 09:39:00,2019-07-20 10:59:00,6,48.3239,-122.804222
"739",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.547446,-122.553516
"740",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.327442,-122.822686
"741",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.334551,-122.806984
"742",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.401182,-122.707074
"743",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.411948,-122.706335
"744",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.427073,-122.72618
"745",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.418358,-122.758736
"746",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.392184,-122.814873
"747",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.319442,-123.037323
"748",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,44,48.344638,-123.092241
"749",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.364204,-123.082351
"750",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,3,48.379187,-123.063047
"751",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,49,48.432691,-123.029098
"752",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,15,48.471484,-123.108204
"753",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.477866,-123.120291
"754",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,8,48.491339,-123.13981
"755",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.575099,-123.190309
"756",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.600933,-123.188692
"757",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.640913,-123.184919
"758",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.6685,-123.174115
"759",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.685947,-123.111216
"760",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.726655,-123.041015
"761",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.729472,-123.007145
"762",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.705614,-122.990839
"763",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,5,48.68855,-122.99617
"764",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.679719,-123.004947
"765",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.647947,-123.072188
"766",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,6,48.630736,-123.071823
"767",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.642143,-123.042076
"768",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.651055,-123.033023
"769",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,3,48.706027,-122.969441
"770",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.71633,-122.96604
"771",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,3,48.723191,-122.966545
"772",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,8,48.738943,-122.970443
"773",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.774729,-122.890274
"774",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.769745,-122.881138
"775",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,6,48.722598,-122.875963
"776",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.72027,-122.852787
"777",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.713596,-122.822573
"778",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,7,48.688408,-122.735865
"779",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.694571,-122.723408
"780",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.687223,-122.609221
"781",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.684414,-122.605908
"782",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.67256,-122.595377
"783",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,5,48.650176,-122.590048
"784",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,5,48.624327,-122.598053
"785",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,6,48.604248,-122.584601
"786",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.600259,-122.582004
"787",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,3,48.592787,-122.577391
"788",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.566022,-122.562813
"789",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.536961,-122.55094
"790",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.527118,-122.559825
"791",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,3,48.518479,-122.583126
"792",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.51752,-122.607295
"793",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.541363,-122.673692
"794",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,6,48.549873,-122.673542
"795",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.581027,-122.671754
"796",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.601143,-122.693015
"797",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,3,48.632967,-122.72275
"798",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,7,48.641735,-122.753099
"799",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.615456,-122.771802
"800",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,5,48.607586,-122.762074
"801",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,8,48.595177,-122.752302
"802",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.565891,-122.745146
"803",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,8,48.547013,-122.735167
"804",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.525949,-122.815602
"805",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.53937,-122.83895
"806",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,9,48.54556,-122.84462
"807",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,6,48.5811,-122.908944
"808",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,5,48.582071,-122.917089
"809",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.584249,-122.931225
"810",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.585459,-122.937242
"811",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.597966,-122.980554
"812",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.600341,-122.999207
"813",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.601916,-123.015623
"814",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,3,48.601715,-123.027743
"815",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.588578,-123.04717
"816",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,4,48.566659,-123.004052
"817",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,6,48.547532,-122.957895
"818",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.536143,-122.918411
"819",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,1,48.531587,-122.903468
"820",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,2,48.526401,-122.887801
"821",2019-07-21 00:00:00,"07",2019-07-21 09:35:00,2019-07-21 10:52:00,5,48.488267,-122.785443
"822",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.315047,-122.85413
"823",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.315303,-122.854092
"824",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,8,48.315303,-122.854092
"825",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,9,48.315303,-122.854092
"826",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,30,48.309371,-122.854968
"827",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.309371,-122.854968
"828",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.521188,-123.021602
"829",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.592449,-123.127395
"830",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,10,48.606016,-123.149519
"831",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.309371,-122.854968
"832",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.627242,-123.167412
"833",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.635069,-123.186156
"834",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.309371,-122.854968
"835",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.703503,-122.907004
"836",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.639987,-123.162275
"837",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,5,48.644345,-123.099258
"838",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,5,48.309371,-122.854968
"839",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.309371,-122.854968
"840",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.309371,-122.854968
"841",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.309371,-122.854968
"842",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.637258,-123.042565
"843",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.750911,-122.55948
"844",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.309371,-122.854968
"845",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.785787,-122.494284
"846",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.72231,-122.641836
"847",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,4,48.72231,-122.641836
"848",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.742078,-122.495102
"849",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.80588,-122.554055
"850",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.75491,-122.476139
"851",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.75491,-122.476139
"852",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.75491,-122.476139
"853",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,10,48.75491,-122.476139
"854",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.75491,-122.476139
"855",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.75491,-122.476139
"856",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.75491,-122.476139
"857",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,8,48.75491,-122.476139
"858",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.75491,-122.476139
"859",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.78634,-122.493934
"860",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,4,48.800154,-122.604266
"861",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.768326,-122.622808
"862",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,6,48.768385,-122.623155
"863",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.749124,-122.679418
"864",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,5,48.749112,-122.67943
"865",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.543061,-123.001323
"866",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.537876,-123.009425
"867",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.53623,-123.011913
"868",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.546335,-123.014992
"869",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.596475,-122.96184
"870",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.602895,-122.979652
"871",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,7,48.640292,-123.037252
"872",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,5,48.548607,-123.00136
"873",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.548607,-123.00136
"874",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.52575,-123.017599
"875",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.52575,-123.017599
"876",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,1,48.523817,-122.913511
"877",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,2,48.523817,-122.913511
"878",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.523817,-122.913511
"879",2019-07-25 00:00:00,"07",2019-07-25 09:01:00,2019-07-25 10:05:00,3,48.534981,-122.911899
"880",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,4,48.357174,-122.857666
"881",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.381195,-122.952063
"882",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,9,48.35738,-123.038267
"883",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,35,48.444682,-123.046965
"884",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,5,48.467368,-123.092921
"885",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.485329,-123.127281
"886",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,2,48.542208,-123.178959
"887",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,13,48.570167,-123.190639
"888",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,4,48.623368,-123.181842
"889",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,4,48.635919,-123.182381
"890",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,2,48.665021,-123.11456
"891",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.655408,-123.091841
"892",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,3,48.650248,-123.069144
"893",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,2,48.65298,-123.046465
"894",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.657104,-123.038528
"895",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,3,48.664928,-123.027111
"896",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.697873,-122.995384
"897",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,5,48.720398,-123.000157
"898",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,4,48.755684,-122.979104
"899",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,13,48.785741,-122.917815
"900",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,3,48.731746,-122.867751
"901",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,2,48.721314,-122.835178
"902",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.719364,-122.782681
"903",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.746048,-122.726687
"904",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,7,48.684748,-122.62115
"905",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,2,48.651899,-122.596905
"906",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,3,48.615701,-122.617304
"907",2019-07-26 00:00:00,"07",2019-07-26 08:42:00,2019-07-26 09:46:00,1,48.593559,-122.610123
